text,label,original_label
"29 mass shootings have been committed by concealed carriers since 2007, while during this period only one (1) licensed civilian meaningfully intervened in a mass shooting.",0,1
Says Mitt Romney and Bain Capital are to blame in a womans premature death when they closed the plant where her husband worked.,1,0
Another great endorsement! Barrow Journal explains the difference between me and Jody Hice.,0,1
"""Charlie Crist was the only prominent Republican in the country to campaign with Barack Obama before the stimulus passed, on behalf of the stimulus.""",0,1
On resigning from the Texas Railroad Commission.,1,0
"""If you like your health care plan, you can keep your health care plan.""",0,1
Says The idea of one casino per tribe is a false one.,0,1
The 2013 immigration bill expanded President Obamas ability to bring Syrian refugees to this country without mandating any meaningful background checks.,1,0
"""We were promised (the stimulus) would provide 'green jobs' for Americans, but 80% of the $2 billion they spent on alternative energy went to purchase wind turbines built in China!""",1,0
Says Marco Rubio wanted to cut Social Security and Medicare because he said theyre bankrupting our country.,0,1
"The FL Guard has defended our freedom in Afghanistan, Iraq, and put their lives at risk; now the fed govt is going to cut their pay 20%.",0,1
"""Federal employees are making twice as much as their private counterparts.""",1,0
Latinos now make up the majority population in Texas.,1,0
"""My opponent here has accepted money from Freddie Mac, Fannie Mae (and) hosted subprime mortgage seminars.""",0,1
"The labor market is weak because if you count the unemployed, underemployed, and those whove stopped looking for work, the unemployment rate actually went up last month to 13.5 percent.",0,1
"Just like the U.S. Chamber of Commerce, the AFL-CIO receives dues from foreign entities associated with it.",0,1
"Says Obama opposes lower gas taxes, nuclear power, new offshore drilling and doesn't have ""new solutions"" to the energy crisis.",0,1
Says Bernie Sanders fundamentally changed the lives of Immokalee farm workers in Florida for the better.,0,1
Says President Barack Obama carried Congressional District 13 by 8.2 points in 2008 and 5.6 points in 2012.,1,0
Says he never donates to Democrats while Paul Workman contributes to Democrat Kirk Watson and other Democrats running against Republicans.,0,1
"Hospitals have already begun layoffs, a direct result of Republican inaction on Medicaid expansion.",0,1
On whether the Iraq War was a mistake.,0,1
"We are not producing jobs. We created 80,000 jobs last month. We dont talk about the jobs that we lost. The net of it all is that we lost jobs.",1,0
On hearings about automatic citizenship provision in U.S. Constitution.,0,1
"Of all the people in federal prison for possession of illegal substances, 77 percent of them are not citizens of the United States.",0,1
"In fact, 85 percent of Oregonians voted in 2008.",1,0
Says potential GOP U.S. Senate candidate Tommy Thompson supported Obamacare,0,1
"The CBO just said if we cut this (unemployment benefits) extension, we will kill jobs, because those people who are looking for work wont have any money to spend.",0,1
"Hank Johnson voted against legislation to help first responders, teachers, vets and troops.",0,1
Says he has exposed plans by Wisconsin Gov. Scott Walker to push legislation that would allow the state to declare financial martial law and take over municipal governments.,1,0
"In Texas, weve had three ISIS-related incidents already.",0,1
"""When the Fair Tax becomes law, it will be like waving a magic wand releasing us from pain and unfairness.""",1,0
"John McCain would ""reduce oversight of health insurance.""",0,1
Proposed fast-track legislation allows presidents to easily use a future trade deal to override our domestic financial rules.,0,1
"Says U.S. Rep. Steve Daines, R-Mont., opposes a vote on his own legislation that he proposed just a few months ago.",1,0
Our government has spent $2.6 million to teach Chinese prostitutes how to drink responsibly.,0,1
"""Recent census data shows that the average American family spends over $13,000 a year for health care coverage.""",1,0
"""I supported the surge when you didn't.""",1,0
"""I spend a lot of time in Iowa, and believe it or not, in Ottumwa, Iowa, this is the heartland, the newspaper, the regular newspaper for Ottumwa, Iowa, is (a) bilingual newspaper.""",1,0
We havent had any legislation which took away one gun in the past 20 years from anybody in this country--not one.,0,1
"There are about 120,000 solar energy jobs in the United States, but only 1,700 of them are in Georgia.",0,1
Says Russ Feingold voted to give Social Security benefits to illegal immigrants,1,0
Over 81 percent of the babies that are born at LBJ Hospital right here in Houston are born of women who are not here legally.,1,0
President Barack Obama shut down NASA space flights and turned the agency into a Muslim outreach department.,1,0
"Its commercial vehicles, 18 wheelers and above that cause 90 plus percent of the damages on our highways and bridges.",0,1
"After every major conflict ... what happened was that we ultimately hollowed out the force, largely by doing deep, across-the-board cuts.",0,1
Millennials are more pro-life than baby boomers and older Americans.,1,0
"""I had prostate cancer, five, six years ago. My chance of surviving prostate cancer, and thank God I was cured of it, in the United States, 82%. My chances of surviving prostate cancer in England, only 44% under socialized medicine.""",1,0
"""If you have an investment for your child's education or own a mutual fund or a stock in a retirement plan, (Obama) is going to raise your taxes.""",1,0
Personal income is growing faster in Tennessee on average than any other state in the country.,1,0
F: The grade given to Florida for college affordability under Jeb Bushs leadership.,0,1
The Democrats propose a government-controlled health care plan that will deprive roughly 120 million Americans of their current health care coverage.,1,0
"Says Milwaukee Mayor Tom Barrett is responsible for the roughly $7,800 I pay in property taxes per year.",1,0
